판례일련번호,사건명,사건번호,선고일자,법원명,사건종류명,사건종류코드,판결유형,선고,판례상세링크
116858,중재판정취소,98다901,1998.7.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=116858&type=HTML&mobileYn=
196182,소유권확인,98다5708,1998.7.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196182&type=HTML&mobileYn=
116851,손해배상(기),96다38971,1998.7.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=116851&type=HTML&mobileYn=
196175,소유권이전등기말소,96다488,1998.7.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196175&type=HTML&mobileYn=
196210,배당이의,98다2754,1998.6.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196210&type=HTML&mobileYn=
116823,구상금,98다5777,1998.6.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=116823&type=HTML&mobileYn=
196294,소유권이전등기,97다34037,1998.5.12,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196294&type=HTML&mobileYn=
196315,손해배상(기),97다55164,1998.4.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196315&type=HTML&mobileYn=
196084,구상금,96다45054,1998.2.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196084&type=HTML&mobileYn=
196105,손해배상(기),97다49534,1998.2.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196105&type=HTML&mobileYn=
196098,소유권이전등기,96다679,1998.2.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196098&type=HTML&mobileYn=
196042,부당이득금반환,97다42892,1997.12.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196042&type=HTML&mobileYn=
196119,소유권이전등기,97다43598,1997.12.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196119&type=HTML&mobileYn=
196742,손해배상(기),97다21932,1997.10.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196742&type=HTML&mobileYn=
115913,손해배상(산),97다26043,1997.10.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=115913&type=HTML&mobileYn=
196882,건물철거등,95다47664,1997.9.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196882&type=HTML&mobileYn=
196889,가처분이의,97다12167,1997.9.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196889&type=HTML&mobileYn=
115395,소유권이전등기등,97다3828,1997.6.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=115395&type=HTML&mobileYn=
196567,퇴직금등,96다49674,1997.6.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196567&type=HTML&mobileYn=
196560,토지소유권확인등,97다9529,1997.6.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196560&type=HTML&mobileYn=
196539,조합원지위부존재확인,97다6124,1997.6.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=196539&type=HTML&mobileYn=
115248,대여금,96다46088,1997.5.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=115248&type=HTML&mobileYn=
145362,소유권이전등기,95다14992,1997.5.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=145362&type=HTML&mobileYn=
115199,해고무효확인등,97다9239,1997.5.23,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=115199&type=HTML&mobileYn=
115192,공유물분할,95다26506,1997.5.23,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=115192&type=HTML&mobileYn=
115066,낙찰허가,96마1929,1997.4.24,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=115066&type=HTML&mobileYn=
114926,손해배상(자),96다49360,1997.3.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=114926&type=HTML&mobileYn=
114737,손해배상(공),96다1733,1997.2.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=114737&type=HTML&mobileYn=
197218,손해배상(기),96다27889,1996.11.8,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197218&type=HTML&mobileYn=
197225,보증채무금,95다17533,1996.10.29,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197225&type=HTML&mobileYn=
197232,사해행위취소등,96다23207,1996.10.29,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197232&type=HTML&mobileYn=
197330,소유권이전등기말소등,95다1965,1996.9.20,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197330&type=HTML&mobileYn=
197344,건물명도,96다24804,1996.9.20,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197344&type=HTML&mobileYn=
197337,소유권이전등기말소,96다6936,1996.9.20,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197337&type=HTML&mobileYn=
197372,대위변제로인한구상금,96다18182,1996.9.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197372&type=HTML&mobileYn=
197428,지급명령신청각하,96그8,1996.8.21,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=197428&type=HTML&mobileYn=
197491,대여금,96다19017,1996.7.12,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197491&type=HTML&mobileYn=
197484,공유물분할,96다2880,1996.7.12,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197484&type=HTML&mobileYn=
197519,해고무효확인,94다53716,1996.6.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197519&type=HTML&mobileYn=
113869,소유권이전등기,96다12696,1996.6.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=113869&type=HTML&mobileYn=
197533,약정금,96다16582,1996.6.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197533&type=HTML&mobileYn=
197526,소유권이전등기말소,96다3982,1996.6.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197526&type=HTML&mobileYn=
197106,채무부존재확인,96다4305,1996.5.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197106&type=HTML&mobileYn=
197554,손해배상(기),94다2169,1996.5.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197554&type=HTML&mobileYn=
197078,주위토지통행권확인등,96다10171,1996.5.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197078&type=HTML&mobileYn=
113638,손해배상(기),95다45767,1996.5.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=113638&type=HTML&mobileYn=
113617,소송비용담보제공,96마299,1996.5.9,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=113617&type=HTML&mobileYn=
198149,토지소유권이전등기,94다44514,1996.3.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=198149&type=HTML&mobileYn=
198219,대지인도등,95다29345,1996.2.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=198219&type=HTML&mobileYn=
198226,소유권이전등기등,95다43044,1996.2.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=198226&type=HTML&mobileYn=
198366,손해배상(자),95다24340,1996.1.23,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=198366&type=HTML&mobileYn=
197960,소유권이전등기,94다39628,1995.12.8,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197960&type=HTML&mobileYn=
112924,손해배상(기),95다36053,1995.12.8,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=112924&type=HTML&mobileYn=
198016,위헌심판제청,95카기16,1995.12.8,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=198016&type=HTML&mobileYn=
197974,건물철거등·소유권이전등기,94다35039,1995.12.8,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197974&type=HTML&mobileYn=
197988,토지소유권이전등기,95다38493,1995.12.8,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=197988&type=HTML&mobileYn=
198030,보험금,95다39540,1995.11.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=198030&type=HTML&mobileYn=
198856,소유권이전등기,95다28090,1995.11.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=198856&type=HTML&mobileYn=
112777,해고무효확인,95다14244,1995.11.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=112777&type=HTML&mobileYn=
112784,손해배상(기),95다30352,1995.11.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=112784&type=HTML&mobileYn=
198786,토지소유권보존등기말소등,94다9702,1995.9.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=198786&type=HTML&mobileYn=
198975,퇴직금등,94다28123,1995.9.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=198975&type=HTML&mobileYn=
198989,"건물철거등,토지소유권보존등기말소",95다9624,1995.9.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=198989&type=HTML&mobileYn=
112511,손해배상(자),94다31259,1995.9.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=112511&type=HTML&mobileYn=
199073,소유권이전등기,95다1521,1995.8.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199073&type=HTML&mobileYn=
112350,구상금,94다32054,1995.8.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=112350&type=HTML&mobileYn=
199080,신용카드이용대금,95다12040,1995.8.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199080&type=HTML&mobileYn=
112364,약속어음반환,95다19980,1995.8.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=112364&type=HTML&mobileYn=
199087,소유권이전등기,95다15575,1995.8.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199087&type=HTML&mobileYn=
199108,배당이의,94다57718,1995.7.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199108&type=HTML&mobileYn=
199227,부당이득금반환,94다41430,1995.6.29,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199227&type=HTML&mobileYn=
112007,퇴직금,94다20259,1995.6.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=112007&type=HTML&mobileYn=
199269,점포명도,94다40239,1995.6.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199269&type=HTML&mobileYn=
199262,구상금,94다4813,1995.6.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199262&type=HTML&mobileYn=
199437,소유권이전등기,94다48721,1995.3.17,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199437&type=HTML&mobileYn=
199486,소유권이전등기말소,94다23999,1995.2.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199486&type=HTML&mobileYn=
199500,신주발행무효,94다34579,1995.2.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199500&type=HTML&mobileYn=
198793,소유권이전등기,94다36049,1995.2.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=198793&type=HTML&mobileYn=
111552,부당이득금,94다31419,1995.2.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=111552&type=HTML&mobileYn=
111412,손해배상(자),93다32200,1995.1.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=111412&type=HTML&mobileYn=
111426,부당이득금,94다47797,1995.1.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=111426&type=HTML&mobileYn=
199563,토지소유권이전등기말소등기,94다21221,1995.1.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199563&type=HTML&mobileYn=
199570,부당이득금,94다31907,1995.1.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199570&type=HTML&mobileYn=
199675,손해배상(저),93다50321,1994.12.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199675&type=HTML&mobileYn=
199668,배당이의,94다22859,1994.12.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199668&type=HTML&mobileYn=
199682,구상금,94다38106,1994.12.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199682&type=HTML&mobileYn=
199703,낙찰허가결정,94마1673,1994.11.30,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=199703&type=HTML&mobileYn=
199710,손해배상(자),94다30065,1994.11.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199710&type=HTML&mobileYn=
110901,통로통행방해배제등,94다16076,1994.10.21,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=110901&type=HTML&mobileYn=
110824,매수인명의변경,94다24565,1994.10.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=110824&type=HTML&mobileYn=
110817,소유권이전등기등,94다16090,1994.10.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=110817&type=HTML&mobileYn=
199948,손해배상(자),94다25339,1994.9.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199948&type=HTML&mobileYn=
199955,약정금,93다2230,1994.9.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=199955&type=HTML&mobileYn=
200053,손해배상(자),93다59595,1994.8.23,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200053&type=HTML&mobileYn=
200088,낙찰불허가결정,94마1150,1994.8.8,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=200088&type=HTML&mobileYn=
200095,토지소유권이전등기말소등기등,92다25137,1994.7.29,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200095&type=HTML&mobileYn=
200165,구상금,94다2701,1994.6.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200165&type=HTML&mobileYn=
200179,부동산경락허가결정,94마83,1994.5.26,대법원,민사,400101,전원합의체 결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=200179&type=HTML&mobileYn=
200305,물품대금·계약금반환,93다45480,1994.4.12,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200305&type=HTML&mobileYn=
200312,묘지분양권확인,93다52747,1994.4.12,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200312&type=HTML&mobileYn=
200459,토지소유권이전등기말소,93다23565,1994.1.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200459&type=HTML&mobileYn=
109767,보험금,93다37991,1994.1.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=109767&type=HTML&mobileYn=
109774,손해배상(자),93다52020,1994.1.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=109774&type=HTML&mobileYn=
109753,부동산경락허가결정,93마1701,1994.1.20,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=109753&type=HTML&mobileYn=
200788,약속어음금,93다35261,1993.12.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200788&type=HTML&mobileYn=
109550,손해배상(기),93다12947,1993.12.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=109550&type=HTML&mobileYn=
201432,이득상환,93다26991,1993.10.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201432&type=HTML&mobileYn=
201439,소유권이전등기등,92다34803,1993.10.12,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201439&type=HTML&mobileYn=
201446,소유권이전등기말소,93다19924,1993.10.12,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201446&type=HTML&mobileYn=
201453,공유물분할,93다32354,1993.10.12,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201453&type=HTML&mobileYn=
201516,대여금,93다29860,1993.9.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201516&type=HTML&mobileYn=
201502,소유권이전등기,92다30238,1993.9.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201502&type=HTML&mobileYn=
201509,소유권이전등기말소,93다16369,1993.9.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201509&type=HTML&mobileYn=
201635,약속어음금,93다4151,1993.8.24,대법원,민사,400101,전원합의체 판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201635&type=HTML&mobileYn=
201628,부당이득금반환,92다26000,1993.8.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201628&type=HTML&mobileYn=
201621,소유권이전등기,92다43975,1993.8.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201621&type=HTML&mobileYn=
201642,손해배상(기),93다22050,1993.8.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201642&type=HTML&mobileYn=
201852,손해배상(기),92다50874,1993.6.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201852&type=HTML&mobileYn=
201894,토지소유권이전등기,92다34667,1993.5.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201894&type=HTML&mobileYn=
202636,손해배상(자),93다1879,1993.4.23,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=202636&type=HTML&mobileYn=
200893,건물철거,92다24950,1993.4.13,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200893&type=HTML&mobileYn=
200886,재단법인설립무효확인등,91다29064,1993.4.13,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200886&type=HTML&mobileYn=
200900,"채무부존재확인,보험금",92다52085,1993.4.13,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200900&type=HTML&mobileYn=
200907,소유권이전등기등,93다1411,1993.4.13,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200907&type=HTML&mobileYn=
228907,보험금등,92다38928,1993.3.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=228907&type=HTML&mobileYn=
200984,부당이득금반환,91다46717,1993.3.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200984&type=HTML&mobileYn=
200991,소유권이전등기등,92다42439,1993.3.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200991&type=HTML&mobileYn=
200998,소유권확인,92다56575,1993.3.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200998&type=HTML&mobileYn=
201096,채무부존재확인,92다46394,1993.1.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201096&type=HTML&mobileYn=
201089,손해배상(기),92다4871,1993.1.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=201089&type=HTML&mobileYn=
228977,건물명도,92다21982,1992.12.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=228977&type=HTML&mobileYn=
200655,대지인도,92다35295,1992.12.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200655&type=HTML&mobileYn=
200578,토지소유권이전등기·건물철거,92다9968,1992.12.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200578&type=HTML&mobileYn=
200585,소유권이전등기,92다34124,1992.11.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200585&type=HTML&mobileYn=
200620,근저당권말소,92다40785,1992.11.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200620&type=HTML&mobileYn=
200634,손해배상(자),92다24561,1992.11.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200634&type=HTML&mobileYn=
123991,부당이득금반환,92다20002,1992.11.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=123991&type=HTML&mobileYn=
200613,손해배상(자),92다32821,1992.11.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=200613&type=HTML&mobileYn=
202706,부당이득금반환,92다27027,1992.10.13,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=202706&type=HTML&mobileYn=
202713,소유권이전등기,92다16836,1992.10.13,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=202713&type=HTML&mobileYn=
202727,건물철거등,91다34394,1992.10.13,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=202727&type=HTML&mobileYn=
202720,보험금,92다23827,1992.10.13,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=202720&type=HTML&mobileYn=
202825,손해배상(기),92다23049,1992.9.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=202825&type=HTML&mobileYn=
202818,소유권이전등기,92다4192,1992.9.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=202818&type=HTML&mobileYn=
202832,소유권이전등기말소,91다46830,1992.9.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=202832&type=HTML&mobileYn=
203168,소유권이전등기,92다10661,1992.6.12,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203168&type=HTML&mobileYn=
203343,토지인도등,92다6983,1992.4.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=203343&type=HTML&mobileYn=
121933,소유권이전등기말소등,91다38631,1992.4.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=121933&type=HTML&mobileYn=
